timestamp_sec,gt_x,gt_y,est_x,est_y,error_m
0.0,0.0,0.0,0.11748481354252399,0.11748481354252399,0.16617371080979348
0.10050251256281408,0.010050251256281409,0.0,0.08332900712217801,0.0732787558658966,0.10364746232800086
0.20100502512562815,0.020100502512562818,0.0,0.08491989577118149,0.06481939325861867,0.09168231012534467
0.30150753768844224,0.030150753768844227,0.0,0.1497854152701361,0.11963466150129187,0.16921451414609884
0.4020100502512563,0.040201005025125636,0.0,0.13501019036041323,0.09480918533528758,0.13410068647141102
0.5025125628140704,0.050251256281407045,0.0,0.15446397265965983,0.10421271637825279,0.14740129615028683
0.6030150753768845,0.060301507537688454,0.0,0.17996707612892895,0.1196655685912405,0.16925822997346607
0.7035175879396985,0.07035175879396986,0.0,0.17854528540584663,0.10819352661187677,0.15303186225159374
0.8040201005025126,0.08040201005025127,0.0,0.21065262271459154,0.13025061266434027,0.18423000376851523
0.9045226130653267,0.09045226130653267,0.0,0.16655434729956287,0.0761020859930302,0.10764085713299888
1.0050251256281408,0.10050251256281409,0.0,0.20558271047906268,0.1050801979162486,0.14862828559582547
1.105527638190955,0.1105527638190955,0.0,0.22287022303997667,0.11231745922088116,0.15886486452741325
1.206030150753769,0.12060301507537691,0.0,0.23986093170424158,0.11925791662886467,0.16868163596727678
1.306532663316583,0.1306532663316583,0.0,0.19598611885454287,0.06533285252288458,0.09240856085273633
1.407035175879397,0.14070351758793972,0.0,0.2857930410023236,0.1450895234143839,0.20521856211369716
1.5075376884422111,0.15075376884422112,0.0,0.21174624603484393,0.060992477190622806,0.08626941611120624
1.6080402010050252,0.16080402010050254,0.0,0.25602591736936736,0.0952218972688648,0.1346844374382812
1.7085427135678393,0.17085427135678394,0.0,0.2803221904843789,0.10946791912759495,0.15483439763450488
1.8090452261306533,0.18090452261306533,0.0,0.28140147831290113,0.10049695569983579,0.14214562333781583
1.9095477386934674,0.19095477386934676,0.0,0.2863389011211047,0.09538412725175793,0.1349138999317651
2.0100502512562817,0.20100502512562818,0.0,0.3059910209895583,0.10498599586393016,0.148495043654781
2.1105527638190957,0.21105527638190957,0.0,0.3064009421335283,0.09534566575161876,0.13485949894146926
2.21105527638191,0.221105527638191,0.0,0.31591192845079785,0.09480640081260688,0.13409674796691215
2.311557788944724,0.2311557788944724,0.0,0.34965539278273755,0.11849961388826517,0.16760907197774425
2.412060301507538,0.24120603015075381,0.0,0.3717220871316699,0.1305160569809161,0.18460545541855178
2.512562814070352,0.2512562814070352,0.0,0.2851693742889271,0.033913092881891885,0.04796759955005925
2.613065326633166,0.2613065326633166,0.0,0.35829479673216486,0.09698826406884825,0.13718283460940348
2.71356783919598,0.271356783919598,0.0,0.34629365677840096,0.07493687285880296,0.10599274803225314
2.814070351758794,0.28140703517587945,0.0,0.41939816771269334,0.13799113253681386,0.19517840528545102
2.9145728643216082,0.29145728643216084,0.0,0.37629622832284104,0.0848389418906802,0.11999850338144301
